Unit,Module,Filename,Sentences
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Explanatory Content: This is the informational introduction of the basic structures learned in each chapter.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"It consists of short passages of text with information, examples, images, and explanations."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"Activities: Activities such as 'Learn By Doing', 'Walkthroughs' and 'Did I Get This?'"
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,These are the most important aspects of the course.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Different types of activities are interspersed throughout the course that will help you build or test your mastery of the learning objectives.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,End of Unit Quizzes: Taking these quizzes at the end of every unit will assess your mastery of the learning objectives identified for that unit.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Vocabulary/Terms: There are many important vocabulary terms throughout the course.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,The Introduction to Anatomy and Physiology is a preparatory course that will introduce you to basic terms and concepts and provide a foundation for your future study in this discipline.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"This course is primarily intended for community college students who need Anatomy and Physiology knowledge for their selected discipline, and for students who are planning on entering an allied health program (such as nursing) that requires prerequisites in Anatomy and Physiology."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Prerequisite knowledge needed to succeed in this course: Understanding of the Scientific Method.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"Introductory, college-level Biology and Chemistry."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Basic math and language skills.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Study skills.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,The course is designed to be offered in a hybrid format to allow you the full affordances of the online learning environment and the expertise and support of your instructor.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Your instructor is your first line of support.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"He or she will be available to you, in the same way as in your traditional courses."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"Ask questions in class, or submit questions and comments through the system."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"You can e-mail your professor directly, or provide feedback within the My Response activities provided throughout the course material."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"If you have technical difficulty, you can press the Help button at the top of any page's browser window."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,This will open a web form where you can type your questions or comments and send it to the OLI help desk.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"Asking for help this way will send several pieces of contextual information with the message (such as the course page, your browser, your computer platform) that will help our technical team diagnose your issue quickly."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml, OLI Anatomy and Physiology is not your typical course.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Our goal is for you to work through the course materials online in the way that is most efficient given your prior knowledge.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"While you may have more flexibility than you do in a traditional course, you will also have more responsibility for your own learning."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,You will need to: Plan how to work through each unit.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Determine how to use the various features of the course to help you learn.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Decide when you need to seek additional support.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"Each unit in this course has features designed to support you as an independent learner and consists of the following: Learning Objectives: Found at the top of each page, these will help prepare you for what you are about to learn and help check your understanding of the material on each page."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Explanatory Content: This is the informational introduction of the basic structures learned in each chapter.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"It consists of short passages of text with information, examples, images, and explanations."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,"Activities: Activities such as 'Learn By Doing', 'Walkthroughs' and 'Did I Get This?'"
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,These are the most important aspects of the course.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Different types of activities are interspersed throughout the course that will help you build or test your mastery of the learning objectives.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,End of Unit Quizzes: Taking these quizzes at the end of every unit will assess your mastery of the learning objectives identified for that unit.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_01.xml,Vocabulary/Terms: There are many important vocabulary terms throughout the course.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Our intention is for you to begin to think and speak in the language of the domain while integrating the knowledge you gain about anatomy to support explanations of physiological phenomenon.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"The course focuses on a few themes derived from the Big Ideas, that when taken together, provide a full view of what the human body is capable of and the exciting processes going on inside of it."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,These organizational themes are: You can see how these themes directly relate to the Big Ideas.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"As these themes are used to describe the inner workings of each of the body’s organ systems, an integrated collection of organs that function together, those systems can be categorized based on their contribution to the specific vital functions for human life."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"The vital functions provide the context for the whole body, and how each organ system plays a role in keeping us alive."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"So, the information provided for each of the organ systems is organized according to those functions that are essential to the survival of the human body."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"The vital functions for human life are: Exchange with the environment Transport within the body Structure, support, and movement Control and regulation All multicellular organisms need these vital functions to operate properly in order to survive."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"In addition to understanding the Themes and Vital Functions that help us organize our knowledge about the structure and function of the different body organ systems, knowing and using proper terminology related to body planes and directional terms will also help you in your quest for Anatomy and Physiology mastery."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Body Systems You will be first introduced to all of the body systems in this introductory unit.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"In the Introduction to Systems unit, you’ll see that we have grouped the organ systems according to the Vital Functions they perform."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"For example, the Digestive and Respiratory Systems are concerned with Exchange of substances and information within the environment."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"In the units that follow, with the exception of Levels of Organization, and Homeostasis, you will learn and explore each body system in-depth."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"The order in which you learn each system will be determined by your instructor, but the aspects of each system will be similarly described according to the Big Picture themes."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Body Planes and Directional Terms Another commonality across body types are the body planes and directional terms.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Those in the health professions must speak the same language with regard to locating and identifying specific body parts and organs.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Body planes and directional terms are part of this common language.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"The imaginary vertical and horizontal planes run through the body, essentially cutting it into parts."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,You will be introduced to this new “language” and given opportunities to practice using it in context so that you become comfortable locating and describing all organs and parts in the body and in relation to each other.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,You will be first introduced to all of the body systems in this introductory unit.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"In the Introduction to Systems unit, you’ll see that we have grouped the organ systems according to the Vital Functions they perform."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"For example, the Digestive and Respiratory Systems are concerned with Exchange of substances and information within the environment."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"In the units that follow, with the exception of Levels of Organization, and Homeostasis, you will learn and explore each body system in-depth."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Another commonality across body types are the body planes and directional terms.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Those in the health professions must speak the same language with regard to locating and identifying specific body parts and organs.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,Body planes and directional terms are part of this common language.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,"The imaginary vertical and horizontal planes run through the body, essentially cutting it into parts."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_intro_03.xml,You will be introduced to this new “language” and given opportunities to practice using it in context so that you become comfortable locating and describing all organs and parts in the body and in relation to each other.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_planes_00-DONOTUSE.xml,Text describing why this section is important.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_planes_00-DONOTUSE.xml,"Introducing ""anatomical position"" and points of reference."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_unity_test.xml,"In this course, you will encounter a number of 3-D interactive models."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_unity_test.xml,These were created for this course by graphics design students from the Fayetteville Technical Community College in North Carolina for the purpose of increasing your practice and retention of course terminology and concepts.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_unity_test.xml,"In order to take advantage of these models, your internet browser must have the Unity plugin."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_unity_test.xml,"If you haven't already, visit the course Test and Configure page."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_unity_test.xml,Doing so will ensure that you have all of the software needed for this course.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_01.xml,"In this section, you will be introduced to the major organ systems of the body."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_01.xml,"To put these systems in context, we will first discuss vital functions of life."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_01.xml,"Within any organism, there are a multitude of functions taking place at any given time."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_01.xml,"Humans, for example, can breathe, talk, digest food, process visual images, and move their bodies all at the same time."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_01.xml,"While all of these activities are important, some are essential to the survival of the human body itself."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,vital functions - processes or actions of the body on which life is directly dependent.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"You will examine four main vital functions in this course: exchange with the environment; transport within the body; structure, support, and movement; and control and regulation.digestivesystem brings food and water into the body and eliminates solid wastes."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,The respiratorysystem brings in oxygen and removes carbon dioxide.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"urinarysystem doesn’t take in anything from the environment, but does eliminate waste products of metabolism from the body fluid."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"However, this is just one of several roles that the urinary system plays in maintaining homeostasis of body fluids, so it will be explored more extensively in the next vital function category involving body fluids.cardiovascularsystem, the lymphaticsystem, and the urinary system take care of this vital bodily function."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"The cardiovascular and lymphatic systems also participate in the function of immunity, to help defend the body's cells from foreign organisms that may enter the body tissues or fluids."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"The lymphatic system returns interstitial fluid to blood and the urinary system filters blood to regulate body fluid homeostasis, including volume, pressure, and chemical composition.integumentarysystem, made up of the skin, hair, and nails."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,This system prevents many potentially harmful irritants from entering the body.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"Eyelashes, for example, help keep sand or other items out of the eyes, where they could potentially cause serious damage, and the skin prevents most pathogens (disease-causing microorganisms) from entering the body and destroying healthy body cells."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"Certain parts of the skeletalsystem, such as the skull and ribcage, also help to protect the internal organs, such as the brain, heart and lungs, from damage."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"The skeletal system and the muscularsystem also support the body and allow it to move away from danger, toward food sources, etc."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,The cardiovascular and lymphatic systems also help defend the body’s cells from foreign organisms that may enter the body tissues or fluids through the process of immunity.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"nervoussystem, made up of the brain, nerves, spinal cord and sensory organs, reacts to stimuli in the environment and signals other systems when actions are needed to bring the body back into balance."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"The endocrinesystem, which produces hormones and other regulatory substances, plays a key role in maintaining balance among chemical messengers within the body."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"Locally, most body cells can produce chemical messages that influence the metabolism of other cells."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,digestivesystem brings food and water into the body and eliminates solid wastes.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,The respiratorysystem brings in oxygen and removes carbon dioxide.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"urinarysystem doesn’t take in anything from the environment, but does eliminate waste products of metabolism from the body fluid."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"cardiovascularsystem, the lymphaticsystem, and the urinary system take care of this vital bodily function."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"The cardiovascular and lymphatic systems also participate in the function of immunity, to help defend the body's cells from foreign organisms that may enter the body tissues or fluids."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"integumentarysystem, made up of the skin, hair, and nails."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,This system prevents many potentially harmful irritants from entering the body.
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"Eyelashes, for example, help keep sand or other items out of the eyes, where they could potentially cause serious damage, and the skin prevents most pathogens (disease-causing microorganisms) from entering the body and destroying healthy body cells."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"Certain parts of the skeletalsystem, such as the skull and ribcage, also help to protect the internal organs, such as the brain, heart and lungs, from damage."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"The skeletal system and the muscularsystem also support the body and allow it to move away from danger, toward food sources, etc."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"nervoussystem, made up of the brain, nerves, spinal cord and sensory organs, reacts to stimuli in the environment and signals other systems when actions are needed to bring the body back into balance."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"The endocrinesystem, which produces hormones and other regulatory substances, plays a key role in maintaining balance among chemical messengers within the body."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m1_vital_function_02.xml,"Locally, most body cells can produce chemical messages that influence the metabolism of other cells."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m2_planes_00.xml,"transverse plane, (also called the horizontal plane), which divides the body into top and bottom."
_u1_motivation_introduction,_u1_m1_introduction,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m1_introduction/x-oli-workbook_page/_u1_m2_planes_00.xml,"In anatomical position, transverse planes are parallel to the ground."
