Unit,Module,Filename,Learning Objectives
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define atoms; molecules and macromolecules and list their hierarchical assembly.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Identify biologically relevant atoms and use atomic information to calculate molecular weight.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define an acid and a base and locate each on a pH scale.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Discuss the physiologically important properties of water and how these properties are functions of the molecular structure.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe how water; as a solvent; buffers the structure of ions in solution.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the hydrophobic effect.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Discuss how atoms combine via ionic and covalent bonds to form molecules.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Discuss how different atoms can produce molecules with different physical properties.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Understand the concept of a functional group.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the basic structure of amino acids.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe peptide bonds.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,List the four essential macromolecules in physiology. Explain how properties of the substructure relate to the function of the macromolecule.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the structure and different types of carbohydrates.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,List and explain the three major functions of carbohydrates.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the four levels of protein structure and discuss the importance of protein structure in function.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,List and describe different protein functions within different cell types.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the structure of DNA and its role in protein synthesis.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Discuss how control of DNA expression is related to cell properties.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Need LO for Hydrogen Bonding Between Bases.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Need LO for DNA Transcription.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Identify mechanisms of carbohydrate processing in metabolism. Describe other roles of carbohydrates in protein and membrane modification.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe how amphipathic structures of lipids lead to compartmentalization. Describe how lipids are distributed in a cell membrane.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define the term cell and describe how cell structures relate to function. Identify and briefly describe the three main parts of a cell.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define and describe the functions of major cellular organelles in human cells.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the componenets and structure of a cell membrane.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the structure and function of the lipid components of the cell membrane.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Explain why fluidity is an essential property of biological membranes.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe and compare and contrast the proteins of the cell membrane.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the function of carbohydrates in the cell membrane.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the environment in which diffusion will occur. Provide examples of substances that move by simple diffusion and facilitated diffusion
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,List the roles of membranes in cellular physiology. Describe processes by which cells compartmentalize material for exchange intracellularly and intercellularly.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,With respect to the following membrane transport processes: simple diffusion; facilitated diffusion; osmosis; filtration; active transport; exocytosis; endocytosis; phagocytosis; and pinocytosis: a. state the type of material moving in each process b. describe the mechanism by which movement of material occurs in each process c. discuss the energy requirements and if applicable the sources of energy for each process. d. give examples of each process in the human body.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the process of osmosis and explain the effects of hypertonic; isotonic; and hypotonic conditions on cells and water shifts in the human body.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define filtration and provide examples of molecules that move across membranes via filtration.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the process of active transport; its energy requirements; and list examples of substances that use it.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe endocytosis and exocytosis as a means of moving materials across the membrane.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe the effects of hypertonic; isotonic; and hypotonic conditions on cells.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe physiological events that would lead to cellular proliferation. List the steps of mitosis and cytokinesis and identify key cellular features related to the steps of proliferation.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Describe physiological events that would lead to cellular proliferation. List the steps of mitosis and cytokinesis and identify key cellular features related to the steps of proliferation.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Identify and describe the stages of somatic cell division including interphase and mitosis. Describe how cell number is maintained and the processes associated with cell death: apoptosis and necrosis.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define apoptosis and necrosis and describe the cellular processes associated with each. Provide examples of where apoptosis and necrosis occur in physiology.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define tissue. List the four major tissue types and organ systems associated with each.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Define organ. Discuss the organ level within the larger hierarchy of human physiology.
_u2_levels_of_org,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u2_levels_of_org/x-oli-learning_objectives/lo_levels_of_org.xml,Discuss how the organ systems work together in the whole body and how the body interacts with the environment to impact physiology.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Define homeostasis and describe the multiple levels of homeostatic maintenance in physiology.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Compare and contrast positive and negative feedback in terms of the relationship between stimulus and response.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Provide an example of a positive feedback loop. Describe the specific structures (organs; cells or molecules) included in the feedback loop.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Provide an example of a negative feedback loop. Describe the specific structures (organs; cells or molecules) included in the feedback loop.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,List the components of a feedback loop and explain the function of each.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Describe how abnormalities in homeostatic feedback loops lead to disease states.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Compare technological with human homeostasis.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Predict the types of problems that would occur if homeostasis could not be maintained.
_u3_homeostasis,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u3_homeostasis/x-oli-learning_objectives/_u03_LO.xml,Explain how different organ systems relate to one another to maintain homeostasis.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Review common facts and myths about the skeletal system.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Explore examples of homeostasis in the skeletal system.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Identify and discuss components of the skeletal system.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,List several conditions that lead to decreased or altered function of the skeletal system.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Compare and contrast the bones and the functions of the Axial and Appendicular divisions of the skeleton.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Identify and label the bones of the axial skeletal system.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Identify and label the bones of the appendicular skeleton.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Integrate the functions of the different skeletal system components to the system functions.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe bone anatomy in terms of axial and appendicular skeletons. List bones from both functional groups and compare functions based on group.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Compare intramembranous and endochondral (intracartilaginous) bone formation.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Compare and contrast Compact (cortical) bone with Spongy (cancellous) bone.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the classification of bone based on shape.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the three main components of a long bone.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the functional classification of articulations; based on degree of movement allowed—synarthrotic; amphiarthrotic; and diarthrotic—and provide examples of each type.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Integrate the levels of organization in the skeletal system and their functional interconnections.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the functions of the inorganic extracellular matrix components in osseous (bone) tissue.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the functions of the organic extracellular matrix components in osseous (bone) tissue.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Predict how loss of a molecular component could lead to altered skeletal structures.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Discuss the how the components of bone relate to its mechanical function. Describe how bone resists tension and compression.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the steps of bone formation; resorption and repair including the cellular contributions.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe fracture types and fracture repair mechanisms.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,List the cell types and extracellular matrix components in the osseous (bone) and describe their function.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Compare the structure and function of extracellular matrix components; and describe how cells alter the extracellular matrix.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Visually identify microscopic and macroscopic bone structures.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the effects of a fracture and the most common types of fractures.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the mechanics of bone repair and aging.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Provide specific examples to demonstrate how the skeletal system and articulations respond to maintain homeostasis in the body.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Explain how the skeletal system and endocrine system interact for calcium homeostasis.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe two disorders of the skeletal system that can result from calcium deficiency.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Predict changes in the skeletal system due to altered homeostasis.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the cellular and extracellular matrix reorganization that occurs in response to stress (force) on bones.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Predict changes in bone structure homeostasis with altered force.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the passive and active responses that occur in cartilage when stress (force) on the tissue changes.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Describe the impact of arthritis on the skeletal system.
_u5_skeletal,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-learning_objectives/lo_skeletal.xml,Discuss ways in which other body systems integrate with the skeletal system.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Review common facts and myths about the muscular system.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explore examples of homeostasis in the muscular system.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Identify and discuss components of the muscular system.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the major functions of muscle tissue.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Identify major diseases associated with the skeletal musculature and their causes.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the different structural levels of skeletal muscle organization.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the interaction of actin and myosin in force generation. Identify which cofactors (ions and proteins) regulate actin-myosin force generation.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe how the parallel organization of a sarcomere relates to force generation; predict what effect changes in filament overlap would have on muscle function.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explain how the cellular organization of fused skeletal muscle cells allows muscle tissue to contract properly.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe myoblast fusion to generate multinucleated skeletal muscle cells and tissue structure.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Compare and contrast the structure; location in the body and function of skeletal muscle; cardiac muscle and smooth muscle.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Identify skeletal; cardiac and smooth muscle cells by anatomical features.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe how cellular anatomical features relate to force generation.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the sequence of events involved in the contraction cycle of skeletal muscle.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the anatomy of the neuromuscular junction.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explain the physiology of the neuromuscular junction.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explain how an electrical signal from the nervous system is communicated to muscle cells.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,List the sources of energy used in muscle contraction.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the mechanisms that muscle fibers use to generate ATP for muscle contraction.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explain the three phases twitch undergoes as viewed on a myogram.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explain the effects of summation and recruitment on muscle contraction.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the difference between tetanus and treppe.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the specialized structures of muscle cells.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,List the anatomical and metabolic characteristics of fast; slow; and intermediate muscle fibers.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Identify muscle tissue as being a mixture of SO; FG; and FO cells/fibers.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the difference in distribution of cell/fiber types in different specific body muscles.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Define the terms muscle tone; hypotonia and hypertonia.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the difference between isometric and isotonic contractions of muscle.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe the composition of the connective tissue layer that surrounds each cell; fascicle; muscle and group of muscles.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe different fiber organization (parallel; convergent; pinnate; sphincter) and how the organization is related to functions.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Define the terms: aponeuroses; tendons; bursae.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Differentiate among the three classes of levers in terms of the relative position of fulcrum; effort and load; as well as in terms of the relative power and range of motion.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Define the terms prime mover (or agonist); antagonist; synergist and fixator and provide an example of each.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explain how some muscles are named: Include examples of muscles named by shape; size; location; movement they produce; and direction of fibers.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Explain the role of the muscular system in maintaining temperature homeostasis.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Provide examples of factors that can affect muscle size.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe several factors that can affect the endurance of muscles.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe how an improperly functioning skeletal muscular system would affect other systems.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe how muscle tissue within the cardiovascular system contributes to proper function.
_u6_muscular,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u6_muscular/x-oli-learning_objectives/muscular_LOs.xml,Describe how muscle tissue within the digestive system contributes to proper function.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explore common facts and myths about the integumentary system.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Explore examples of homeostasis in the integumentary system.
_u7_integumentary,x-oli-learning_objectives,/Users/pawan/Documents/Project/a_and_p/content//_u7_integumentary/x-oli-learning_objectives/lo_integumentary.xml,Identify and discuss components of the integumentary system.
