Unit,Module,Filename,Question,Question ID,Blank,Choices,Correct Answer
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_integument_structure_lbd.xml,"Look at the adjoining image to complete the section on the integumentary system. The integumentary system consists of several structures. These are the numerous _________(hairs) that covers our body surface, the _________(nails) on our fingers and toes, the sheet of _________(skin) that covers our body and the _________(merocrine_sweat_glands)which release sweat for cooling, and the _________(sebaceous_glands)that produce sebum for our hair.The superficial layer of the skin is known as the _________(epidermis), while the thicker _________(dermis) lies right under it.",987694025,dermis,"{'epidermis': 'epidermisepidermis', 'dermis': 'dermisdermis', 'hypodermis': 'hypodermishypodermis', 'apocrine_sweat_glands': 'apocrine sweat glandsapocrine sweat glands'}",dermisdermis
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,bones,"{'cartilage': 'cartilage', 'ligaments': 'ligaments', 'collagen': 'collagen', 'bones': 'bones'}",bones
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,cartilage,"{'cartilage': 'cartilage', 'ligaments': 'ligaments', 'collagen': 'collagen', 'bones': 'bones'}",cartilage
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,ligaments,"{'cartilage': 'cartilage', 'ligaments': 'ligaments', 'tendons': 'tendons', 'bones': 'bones'}",ligaments
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,tendons,"{'cartilage': 'cartilage', 'ligaments': 'ligaments', 'tendons': 'tendons', 'bones': 'bones'}",tendons
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,osteocytes,"{'osteocytes': 'osteocytes', 'calcium_and_phosphate': 'calcium and phosphate', 'collagen': 'collagen', 'red_bone_marrow': 'red bone marrow'}",osteocytes
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,collagen,"{'cartilage': 'cartilage', 'calcium_and_phosphate': 'calcium and phosphate', 'collagen': 'collagen', 'osteocytes': 'osteocytes'}",collagen
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,calcium_and_phosphate,"{'cartilage': 'cartilage', 'calcium_and_phosphate': 'calcium and phosphate', 'collagen': 'collagen', 'osteocytes': 'osteocytes'}",calcium and phosphate
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_describe_skeletal_structure_lbd2.xml,"The skeletal system consists of several structures. There are 206 _________(bones) that form the majority of the system. Articulations are formed at the junction of two bones. Each bone is covered with a layer of _________(cartilage) for cushioning and shock absorption. The bones at the articulation are connected and stabilized with _________(ligaments) while _________(tendons) connect the muscle to the bone. Each bone consists of cells termed _________(osteocytes), the protein _________(collagen) which provides some flexibility and the minerals _________(calcium_and_phosphate) which provide bone strength. The _________(red_bone_marrow) is essential as it functions for hematopoiesis.",7606918812,red_bone_marrow,"{'red_bone_marrow': 'red bone marrow', 'calcium_and_phosphate': 'calcium and phosphate', 'collagen': 'collagen', 'osteocytes': 'osteocytes'}",red bone marrow
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_cardiovascular_identify_extra_inline.xml,"The above image illustrates the _________(pulmonary_circulatory_system), which transports blood between the heart and lungs. The _________(pulmonary_arteries) carry _________(oxygen_poor_blood) away from the heart to exchange gases in the lungs.",3611950874,pulmonary_circulatory_system,"{'blood_vessels': 'blood vessels', 'pulmonary_circulatory_system': 'pulmonary circuit', 'respiratory_system': 'respiratory system', 'systemic_circulatory_system': 'systemic circuit system'}",pulmonary circuit
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_cardiovascular_identify_extra_inline.xml,"The above image illustrates the _________(pulmonary_circulatory_system), which transports blood between the heart and lungs. The _________(pulmonary_arteries) carry _________(oxygen_poor_blood) away from the heart to exchange gases in the lungs.",3611950874,pulmonary_arteries,"{'pulmonary_veins': 'pulmonary veins', 'veins': 'veins', 'pulmonary_arteries': 'pulmonary arteries', 'aorta': 'aorta'}",pulmonary arteries
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_cardiovascular_identify_extra_inline.xml,"The above image illustrates the _________(pulmonary_circulatory_system), which transports blood between the heart and lungs. The _________(pulmonary_arteries) carry _________(oxygen_poor_blood) away from the heart to exchange gases in the lungs.",3611950874,oxygen_poor_blood,"{'oxygen_poor_blood': 'oxygen-poor blood', 'oxygen_rich_blood': 'oxygen-rich blood', 'oxygen': 'oxygen', 'plasma': 'plasma'}",oxygen-poor blood
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_cardiovascular_identify_extra_inline.xml,"The image above illustrates the two major circuits of the cardiovascular system. Please complete the following sentences. The heart pumps to send blood _________(circular_pattern). The _________(systemic_circulatory_system) pumps blood between the heart and all organs in the body, except for the lungs. In this circuit of vessels _________(arteries) carry oxygenated blood away from the heart and _________(veins) carry oxygen-depleted blood back to the heart.",3648791313,circular_pattern,"{'into_tissues': 'into tissues', 'digestive': 'toward the digestive system', 'circular_pattern': 'through blood vessels', 'to_the_skin': 'to the skin'}",through blood vessels
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_cardiovascular_identify_extra_inline.xml,"The image above illustrates the two major circuits of the cardiovascular system. Please complete the following sentences. The heart pumps to send blood _________(circular_pattern). The _________(systemic_circulatory_system) pumps blood between the heart and all organs in the body, except for the lungs. In this circuit of vessels _________(arteries) carry oxygenated blood away from the heart and _________(veins) carry oxygen-depleted blood back to the heart.",3648791313,systemic_circulatory_system,"{'pulmonary_circulatory_system': 'pulmonary circuit', 'respiratory_system': 'respiratory system', 'digestive_system': 'digestive system', 'systemic_circulatory_system': 'systemic circuit'}",systemic circuit
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_cardiovascular_identify_extra_inline.xml,"The image above illustrates the two major circuits of the cardiovascular system. Please complete the following sentences. The heart pumps to send blood _________(circular_pattern). The _________(systemic_circulatory_system) pumps blood between the heart and all organs in the body, except for the lungs. In this circuit of vessels _________(arteries) carry oxygenated blood away from the heart and _________(veins) carry oxygen-depleted blood back to the heart.",3648791313,arteries,"{'red_blood_cells': 'capillaries', 'arteries': 'arteries', 'pulmonary_veins': 'pulmonary veins', 'veins': 'veins'}",arteries
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_cardiovascular_identify_extra_inline.xml,"The image above illustrates the two major circuits of the cardiovascular system. Please complete the following sentences. The heart pumps to send blood _________(circular_pattern). The _________(systemic_circulatory_system) pumps blood between the heart and all organs in the body, except for the lungs. In this circuit of vessels _________(arteries) carry oxygenated blood away from the heart and _________(veins) carry oxygen-depleted blood back to the heart.",3648791313,veins,"{'arteries': 'arteries', 'pulmonary_arteries': 'pulmonary arteries', 'white_blood_cells': 'white blood cells', 'veins': 'veins'}",veins
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_digestive_identify_extra_inline.xml,The arrow in the image above points to the _________(stomach). This organ's primary role begins when it takes the _________(bolus) from the esophagus and _________(mixes) it with enzymes and digestive juices.,4122297764,stomach,"{'liver': 'liver', 'stomach': 'stomach', 'pancreas': 'pancreas', 'small_intestine': 'small intestine'}",stomach
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_digestive_identify_extra_inline.xml,The arrow in the image above points to the _________(stomach). This organ's primary role begins when it takes the _________(bolus) from the esophagus and _________(mixes) it with enzymes and digestive juices.,4122297764,bolus,"{'enzymes': 'enzymes', 'bolus': 'bolus', 'nutrients': 'nutrients'}",bolus
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_digestive_identify_extra_inline.xml,The arrow in the image above points to the _________(stomach). This organ's primary role begins when it takes the _________(bolus) from the esophagus and _________(mixes) it with enzymes and digestive juices.,4122297764,mixes,"{'absorbs': 'absorbs', 'mixes': 'mixes', 'secretes': 'secretes'}",mixes
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_digestive_identify_extra_inline.xml,The arrow in the image above points to the _________(liver). This organ _________(produces) bile.,4160981178,liver,"{'liver': 'liver', 'stomach': 'stomach', 'gall_bladder': 'gall bladder', 'small_intestine': 'small intestine'}",liver
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_digestive_identify_extra_inline.xml,The arrow in the image above points to the _________(liver). This organ _________(produces) bile.,4160981178,produces,"{'stores': 'stores', 'breaks_down': 'breaks down', 'produces': 'produces'}",produces
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,pineal_gland,"{'hypothalamus': 'hypothalamus', 'meninges': 'meninges', 'pineal_gland': 'pineal gland', 'pit_gland': 'pituitary gland'}",pineal gland
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,hypothalamus,"{'cerebellum': 'cerebellum', 'hypothalamus': 'hypothalamus', 'thymus': 'thymus', 'pit_gland': 'pituitary gland'}",hypothalamus
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,pit_gland,"{'parathyroid_gland': 'parathyroid gland', 'pineal_gland': 'pineal gland', 'pit_gland': 'pituitary gland', 'spinal_cord': 'spinal cord'}",pituitary gland
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,thyroid_parathyroid,"{'thyroid_parathyroid': 'thyroid and parathyroid glands', 'trachea': 'trachea', 'gonads': 'gonads', 'adrenal_gland': 'adrenal glands'}",thyroid and parathyroid glands
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,thymus,"{'thyroid': 'thyroid', 'thymus': 'thymus', 'heart': 'heart', 'lung': 'lung'}",thymus
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,adrenal_gland,"{'adrenal_gland': 'adrenal gland', 'kidney': 'kidney', 'pancreas': 'pancreas', 'spleen': 'spleen'}",adrenal gland
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,pancreas,"{'adrenal_gland': 'adrenal gland', 'thymus': 'thymus', 'stomach': 'stomach', 'pancreas': 'pancreas'}",pancreas
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_endocrine_inline01.xml,Identify each organ from the above image.#1 points to the _________(pineal_gland)#2 points to the _________(hypothalamus)#3 points to the _________(pit_gland)#4 points to the _________(thyroid_parathyroid)#5 points to the _________(thymus)#6 points to the _________(adrenal_gland)#7 points to the _________(pancreas)#8 points to the _________(gonads),0687098503,gonads,"{'adrenal_gland': 'adrenal glands', 'gonads': 'gonads', 'thyroid_parathyroid': 'thyroid and parathyroid glands', 'hypothalamus': 'hypothalamus'}",gonads
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,mouth,"{'mouth': 'mouth', 'salivary_glands': 'salivary glands', 'stomach': 'stomach', 'esophagus': 'esophagus'}",mouth
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,salivary_glands,"{'liver': 'liver', 'salivary_glands': 'salivary glands', 'stomach': 'stomach', 'esophagus': 'esophagus'}",salivary glands
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,esophagus,"{'mouth': 'mouth', 'pharynx': 'pharynx', 'small_intestine': 'small intestine', 'esophagus': 'esophagus'}",esophagus
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,liver,"{'liver': 'liver', 'stomach': 'stomach', 'pancreas': 'pancreas', 'gall_bladder': 'gall bladder'}",liver
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,stomach,"{'stomach': 'stomach', 'liver': 'liver', 'pancreas': 'pancreas', 'small_intestine': 'small intestine'}",stomach
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,gall_bladder,"{'gall_bladder': 'gall bladder', 'pancreas': 'pancreas', 'stomach': 'stomach', 'salivary_glands': 'salivary glands'}",gall bladder
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,small_intestine,"{'small_intestine': 'small intestine', 'large_intestine': 'large intestine', 'stomach': 'stomach', 'esophagus': 'esophagus'}",small intestine
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,large_intestine,"{'large_intestine': 'large intestine', 'small_intestine': 'small intestine', 'stomach': 'stomach', 'esophagus': 'esophagus'}",large intestine
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_exchange_digestive_inline01.xml,Identify each organ from the above image.#1 points to the _________(mouth)#2 points to the _________(salivary_glands)#3 points to the _________(esophagus)#4 points to the _________(liver)#5 points to the _________(stomach)#6 points to the _________(gall_bladder)#7 points to the _________(small_intestine)#8 points to the _________(large_intestine)#9 points to the _________(rectum),1345081329,rectum,"{'rectum': 'rectum', 'gall_bladder': 'gall bladder', 'large_intestine': 'large intestine', 'small_intestine': 'small intestine'}",rectum
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_identify_extra_inline.xml,"The arrow in the image above points to which organ? _________(spleen)This organ is a storehouse for _________(lymphocytes), which provide _________(specific_immunity) for the body.",7924559116,spleen,"{'lymph_node': 'lymph node', 'thymus': 'thymus', 'tonsils': 'tonsils', 'spleen': 'spleen'}",spleen
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_identify_extra_inline.xml,"The arrow in the image above points to which organ? _________(spleen)This organ is a storehouse for _________(lymphocytes), which provide _________(specific_immunity) for the body.",7924559116,lymphocytes,"{'lymph_fluids': 'lymph fluids', 'lymphocytes': 'lymphocytes', 'red_blood_cells': 'red blood cells'}",lymphocytes
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_identify_extra_inline.xml,"The arrow in the image above points to which organ? _________(spleen)This organ is a storehouse for _________(lymphocytes), which provide _________(specific_immunity) for the body.",7924559116,specific_immunity,"{'pathogens': 'pathogens', 'red_blood_cells': 'red blood cells', 'specific_immunity': 'specific immunity', 'non_specific_immunity': 'nonspecific immunity'}",specific immunity
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_identify_extra_inline.xml,"The arrow in the image above points to which organ? _________(tonsils)Classified as a _________(secondary) lymphoid organ, this organ traps antigens entering the body through the mouth and nasal cavity, where _________(mature) lymphocytes destroy the invading microorganisms.",7969229221,tonsils,"{'adenoids': 'adenoids', 'spleen': 'spleen', 'tonsils': 'tonsils', 'thymus': 'thymus'}",tonsils
_u1_motivation_introduction,_u1_m2_intro_systems_00,/Users/pawan/Documents/Project/a_and_p/content//_u1_motivation_introduction/_u1_m2_intro_systems_00/x-oli-inline-assessment/_u1_m2_lymphatic_identify_extra_inline.xml,"The arrow in the image above points to which organ? _________(tonsils)Classified as a _________(secondary) lymphoid organ, this organ traps antigens entering the body through the mouth and nasal cavity, where _________(mature) lymphocytes destroy the invading microorganisms.",7969229221,secondary,"{'primary': 'primary', 'hard_working': 'hard-working', 'secondary': 'secondary'}",secondary
